age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,25,United-States,<=50K
45,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
60,State-gov,Doctorate,16,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,5000,0,35,Philippines,>50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
67,Private,7th-8th,4,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5000,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
30,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
55,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,200,40,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
62,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15000,0,45,United-States,>50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
45,Local-gov,Masters,14,Divorced,Tech-support,Not-in-family,White,Female,0,500,40,United-States,<=50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,55,United-States,>50K
62,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
52,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,2000,50,Philippines,>50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
55,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,50,United-States,>50K
38,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
62,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Male,0,2000,40,United-States,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
24,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,38,Philippines,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15000,0,45,United-States,>50K
41,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
68,Private,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,20,Mexico,<=50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,55,United-States,>50K
42,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
60,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
62,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,25000,0,60,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
45,Local-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1800,40,United-States,<=50K
52,Private,Assoc-voc,11,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
