age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
42,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,0,1500,45,United-States,<=50K
25,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8000,0,50,United-States,>50K
34,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
42,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,2000,40,United-States,>50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Mexico,<=50K
50,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,10000,0,55,Philippines,>50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
40,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,45,Philippines,<=50K
60,State-gov,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,0,2000,40,United-States,>50K
32,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,30,United-States,<=50K
38,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,5000,0,45,Philippines,>50K
50,Private,Assoc-voc,11,Widowed,Adm-clerical,Unmarried,White,Female,0,200,35,United-States,<=50K
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
55,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Black,Male,15000,0,50,United-States,>50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2000,40,United-States,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
45,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Black,Female,0,200,45,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
38,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
60,State-gov,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,3000,40,United-States,>50K
42,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,1500,45,United-States,<=50K
48,Local-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,42,Philippines,<=50K
45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
28,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,60,United-States,>50K
38,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
25,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
25,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
42,Self-emp-inc,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,200,45,Philippines,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
55,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15000,0,50,Philippines,>50K
32,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,1500,40,United-States,<=50K
48,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,8000,0,45,United-States,>50K
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,Black,Male,0,0,35,United-States,<=50K
52,Federal-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,2000,0,40,Philippines,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,500,45,Mexico,<=50K
22,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,38,United-States,<=50K
30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,35,United-States,<=50K
60,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1500,45,Philippines,>50K
40,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,38,United-States,<=50K
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
50,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Female,5000,0,55,United-States,>50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
55,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,60,United-States,>50K
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
45,State-gov,Masters,14,Divorced,Tech-support,Unmarried,Black,Female,0,200,35,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
45,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
38,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
55,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
