age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
52,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
40,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
60,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000,0,60,United-States,>50K
22,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,Mexico,<=50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
45,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000,0,55,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
60,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000,0,40,United-States,>50K
38,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,500,35,Philippines,<=50K
52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,60,United-States,>50K
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,25000,0,50,Philippines,>50K
43,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7000,0,55,United-States,>50K
31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,55,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
45,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,10000,0,45,United-States,>50K
55,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,1500,50,United-States,<=50K
28,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Other,Male,0,0,40,Mexico,<=50K
28,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
39,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Philippines,>50K
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
58,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,12000,0,45,United-States,>50K
32,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Local-gov,Assoc-voc,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
55,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,8000,0,50,United-States,>50K
25,Private,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
28,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8000,0,50,United-States,>50K
62,State-gov,Doctorate,16,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2000,40,Philippines,<=50K
35,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
50,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,3000,0,40,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,55,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000,0,60,United-States,>50K
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
21,Private,HS-grad,9,Never-married,Other-service,Own-child,Other,Female,0,0,25,Mexico,<=50K
35,Local-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
68,Private,7th-8th,4,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,15,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,2000,0,45,United-States,>50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,60,United-States,>50K
39,Private,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Other,Female,0,0,25,Mexico,<=50K
48,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000,0,50,Philippines,>50K
30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
42,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
65,State-gov,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,0,2000,40,United-States,>50K
45,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,20000,0,60,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,United-States,<=50K
60,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3000,45,United-States,>50K
19,Private,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
50,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,5000,0,50,United-States,>50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
45,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,8000,0,40,United-States,>50K
35,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
28,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,30,Mexico,<=50K
60,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,20000,0,60,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,1500,40,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
25,Private,HS-grad,9,Never-married,Other-service,Own-child,Other,Female,0,0,20,Mexico,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,55,United-States,>50K
38,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
30,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,60,United-States,>50K
25,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,<=50K
35,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,60,United-States,>50K
28,Private,HS-grad,9,Never-married,Other-service,Own-child,Other,Female,0,0,25,Mexico,<=50K
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,2000,0,50,Philippines,>50K
60,Private,11th,7,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
